INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2007,31,15-24 years,2,3.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2008,32,15-24 years,2,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2009,33,15-24 years,2,3.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2010,34,15-24 years,2,3.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2011,35,15-24 years,2,4.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2012,36,15-24 years,2,4.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2013,37,15-24 years,2,4.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2014,38,15-24 years,2,4.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2015,39,15-24 years,2,5.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2016,40,15-24 years,2,5.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2017,41,15-24 years,2,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-24 years,3.22,2018,42,15-24 years,2,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1950,1,15-19 years,2.1,1.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1960,2,15-19 years,2.1,1.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1970,3,15-19 years,2.1,2.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1980,4,15-19 years,2.1,3.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1981,5,15-19 years,2.1,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1982,6,15-19 years,2.1,3.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1983,7,15-19 years,2.1,3.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1984,8,15-19 years,2.1,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1985,9,15-19 years,2.1,3.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1986,10,15-19 years,2.1,3.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1987,11,15-19 years,2.1,4.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1988,12,15-19 years,2.1,4.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1989,13,15-19 years,2.1,4.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1990,14,15-19 years,2.1,3.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1991,15,15-19 years,2.1,3.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1992,16,15-19 years,2.1,3.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1993,17,15-19 years,2.1,3.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1994,18,15-19 years,2.1,3.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1995,19,15-19 years,2.1,3.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1996,20,15-19 years,2.1,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1997,21,15-19 years,2.1,3.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1998,22,15-19 years,2.1,2.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,1999,23,15-19 years,2.1,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2000,24,15-19 years,2.1,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2001,25,15-19 years,2.1,2.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2002,26,15-19 years,2.1,2.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2003,27,15-19 years,2.1,2.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2004,28,15-19 years,2.1,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2005,29,15-19 years,2.1,3.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2006,30,15-19 years,2.1,2.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2007,31,15-19 years,2.1,2.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2008,32,15-19 years,2.1,3.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2009,33,15-19 years,2.1,3.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2010,34,15-19 years,2.1,3.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2011,35,15-19 years,2.1,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2012,36,15-19 years,2.1,3.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2013,37,15-19 years,2.1,3.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2014,38,15-19 years,2.1,4.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2015,39,15-19 years,2.1,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2016,40,15-19 years,2.1,5.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2017,41,15-19 years,2.1,5.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 15-19 years,3.221,2018,42,15-19 years,2.1,5.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1950,1,20-24 years,2.2,3.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1960,2,20-24 years,2.2,2.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1970,3,20-24 years,2.2,5.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1980,4,20-24 years,2.2,5.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1981,5,20-24 years,2.2,5.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1982,6,20-24 years,2.2,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1983,7,20-24 years,2.2,5.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1984,8,20-24 years,2.2,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1985,9,20-24 years,2.2,4.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1986,10,20-24 years,2.2,4.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1987,11,20-24 years,2.2,4.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1988,12,20-24 years,2.2,4.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1989,13,20-24 years,2.2,4.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1990,14,20-24 years,2.2,4.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1991,15,20-24 years,2.2,3.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1992,16,20-24 years,2.2,3.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1993,17,20-24 years,2.2,4.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1994,18,20-24 years,2.2,3.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1995,19,20-24 years,2.2,4.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1996,20,20-24 years,2.2,3.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1997,21,20-24 years,2.2,3.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1998,22,20-24 years,2.2,3.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,1999,23,20-24 years,2.2,3.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2000,24,20-24 years,2.2,3.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2001,25,20-24 years,2.2,3.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2002,26,20-24 years,2.2,3.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2003,27,20-24 years,2.2,3.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2004,28,20-24 years,2.2,3.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2005,29,20-24 years,2.2,4.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2006,30,20-24 years,2.2,3.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2007,31,20-24 years,2.2,3.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2008,32,20-24 years,2.2,4.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2009,33,20-24 years,2.2,4.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2010,34,20-24 years,2.2,4.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2011,35,20-24 years,2.2,4.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2012,36,20-24 years,2.2,4.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2013,37,20-24 years,2.2,5.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2014,38,20-24 years,2.2,5.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2015,39,20-24 years,2.2,5.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2016,40,20-24 years,2.2,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2017,41,20-24 years,2.2,6.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 20-24 years,3.222,2018,42,20-24 years,2.2,6.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1950,1,25-44 years,3,6.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1960,2,25-44 years,3,6.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1970,3,25-44 years,3,10.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1980,4,25-44 years,3,7.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1981,5,25-44 years,3,8.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1982,6,25-44 years,3,7.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1983,7,25-44 years,3,7.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1984,8,25-44 years,3,6.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1985,9,25-44 years,3,6.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1986,10,25-44 years,3,6.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1987,11,25-44 years,3,6.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1988,12,25-44 years,3,6.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1989,13,25-44 years,3,6.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1990,14,25-44 years,3,6.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1991,15,25-44 years,3,5.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1992,16,25-44 years,3,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1993,17,25-44 years,3,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1994,18,25-44 years,3,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1995,19,25-44 years,3,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1996,20,25-44 years,3,5.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Female: 25-44 years,3.23,1997,21,25-44 years,3,5.8,
